"Event.locus","Target.gene","Event","Event.Type","Span","hit","effectiveDeletion","geneFitness","geneLFC.exonicCas9","fractionTotPairs.doubleX","fractionOkPairs.doubleX","fractionTotPairs.singleX","fractionOkPairs.singleX","totPairs.doubleX","okPairs.doubleX","totPairsDrop.doubleX","okPairsDrop.doubleX","totPairs.singleX","okPairs.singleX","totPairsDrop.singleX","okPairsDrop.singleX"
"chr1:108698603-108698827","PRPF38B","ExonDEL012499","exon.deletion","224",TRUE,"chr1:108697951-108698973","fitness",-4.314,0.6364,0.3333,0.2,0,11,6,7,2,10,7,2,0
"chr1:35605232-35605282","PSMB2","ExonDEL010246","exon.deletion","50",FALSE,NA,"fitness",-2.6897,0,0,0.2,0,6,4,0,0,5,4,1,0
"chr1:35609245-35609408","PSMB2","ExonDEL010247","exon.deletion","163",FALSE,NA,"fitness",-2.6897,0.2,0,0,0,5,4,1,0,5,4,0,0
"chr1:35631273-35631344","PSMB2","ExonDEL010248","exon.deletion","71",FALSE,NA,"fitness",-2.6897,0,0,0,0,6,6,0,0,5,5,0,0
"chr9:124356763-124356915","PSMB7","ExonDEL093688","exon.deletion","152",TRUE,"chr9:124355311-124360009","fitness",-4.9737,0.4167,0.4286,0.2,0,12,7,5,3,10,8,2,0
"chr9:124384597-124384656","PSMB7","ExonDEL093689","exon.deletion","59",FALSE,NA,"fitness",-4.9737,0.1667,0,0.4,0,12,4,2,0,10,6,4,0
"chr17:32464520-32464578","PSMD11","ExonDEL044875","Cas12a.exonic","58",FALSE,NA,"",-1.346,0.1667,0.3333,0.2,0,6,3,1,1,5,4,1,0
"chr17:32480145-32480197","PSMD11","ExonDEL044878","exon.deletion","52",NA,NA,"",-1.346,0.1667,0,0.6,0,6,1,1,0,5,2,3,0
"chr17:32480488-32480631","PSMD11","ExonDEL044879","exon.deletion","143",TRUE,"chr17:32480287-32481083","",-1.346,0.5833,0.5556,0.1111,0,12,9,7,5,9,8,1,0
"chr2:161370106-161370177","PSMD14","ExonDEL058968","exon.deletion","71",FALSE,NA,"fitness",-3.7834,0,0,0,0,6,3,0,0,5,4,0,0
"chr2:161371171-161371322","PSMD14","ExonDEL058969","exon.deletion","151",FALSE,NA,"fitness",-3.7834,0.0833,0,0,0,12,9,1,0,10,9,0,0
"chr1:75789951-75790057","RABGGTB","ExonDEL011816","Cas12a.exonic","106",FALSE,NA,"fitness",-6.6437,0.3333,0.2,0.1,0,12,10,4,2,10,9,1,0
"chr1:75791284-75791337","RABGGTB","ExonDEL011817","exon.deletion","53",FALSE,NA,"fitness",-6.6437,0,0,0,0,4,4,0,0,4,4,0,0
"chr12:49990683-49990792","RACGAP1","ExonDEL027840","exon.deletion","109",TRUE,"chr12:49990459-49991052","fitness",-3.0917,0.8182,0.6,0.1429,0,11,5,9,3,7,5,1,0
"chr12:49991997-49992133","RACGAP1","ExonDEL027841","exon.deletion","136",TRUE,"chr12:49990873-49992193","fitness",-3.0917,1,1,0.4,0,4,2,4,2,5,3,2,0
"chr12:50002247-50002300","RACGAP1","ExonDEL027848","exon.deletion","53",TRUE,"chr12:50001501-50003798","fitness",-3.0917,0.3333,0.3333,0,0,6,6,2,2,5,5,0,0
"chr12:50004233-50004304","RACGAP1","ExonDEL027849","exon.deletion","71",TRUE,"chr12:50003510-50004587","fitness",-3.0917,0.5,0.4,0.2222,0,10,5,5,2,9,6,2,0
"chr12:50005255-50005392","RACGAP1","ExonDEL027850","exon.deletion","137",TRUE,"chr12:50004435-50005900","fitness",-3.0917,0.5,0.625,0.2,0,12,8,6,5,10,8,2,0
"chr12:50006433-50006636","RACGAP1","ExonDEL027851","exon.deletion","203",TRUE,"chr12:50005495-50011393","fitness",-3.0917,0.6364,0.4286,0.1,0,11,7,7,3,10,8,1,0
"chr12:50016630-50016715","RACGAP1","ExonDEL027852","exon.deletion","85",TRUE,"chr12:50011393-50020005","fitness",-3.0917,0.5556,0.5,0.2222,0,9,6,5,3,9,7,2,0
"chr17:58694930-58695193","RAD51C","ExonDEL046640","exon.deletion","263",TRUE,"chr17:58692956-58696100","fitness",-4.9617,0.6,0.6,0,0,5,5,3,3,4,4,0,0
"chr17:58696692-58696859","RAD51C","ExonDEL046641","exon.deletion","167",FALSE,NA,"fitness",-4.9617,0.1667,0.25,0.2,0,6,4,1,1,5,4,1,0
"chr17:58724039-58724100","RAD51C","ExonDEL046644","exon.deletion","61",TRUE,"chr17:58720877-58726042","fitness",-4.9617,0.4,0.4,0,0,5,5,2,2,5,5,0,0
"chr17:58732480-58732559","RAD51C","ExonDEL046645","exon.deletion","79",FALSE,NA,"fitness",-4.9617,0.5,0,0.2,0,6,3,3,0,5,4,1,0
"chr16:24546162-24546262","RBBP6","ExonDEL040604","exon.deletion","100",TRUE,"chr16:24540869-24546948","fitness",-2.8387,0.7273,0.6667,0.125,0,11,9,8,6,8,7,1,0
"chr16:24548944-24549035","RBBP6","ExonDEL040605","exon.deletion","91",TRUE,"chr16:24546434-24552818","fitness",-2.8387,0.8,0.75,0.1111,0,10,8,8,6,9,8,1,0
"chr16:24556307-24556447","RBBP6","ExonDEL040608","exon.deletion","140",FALSE,NA,"fitness",-2.8387,0.6,0.5,0,0,5,2,3,1,5,4,0,0
"chr16:24559504-24559691","RBBP6","ExonDEL040609","exon.deletion","187",TRUE,"chr16:24558244-24561404","fitness",-2.8387,0.8333,1,0.2,0,6,3,5,3,5,4,1,0
"chr11:66616720-66617057","RBM14","ExonDEL023802","exon.deletion","337",FALSE,NA,"fitness",-2.3243,0.2,0,0.2,0,5,4,1,0,5,4,1,0
"chr11:66626460-66626668","RBM14","ExonDEL023805","exon.deletion","208",TRUE,"chr11:66618145-66626192","fitness",-2.3243,0.5833,0.5,0.1,0,12,6,7,3,10,6,1,0
"chrX:136877914-136878086","RBMX","ExonDEL097574","exon.deletion","172",TRUE,"chrX:136877400-136878888","fitness",-2.042,0.5,0.5,0,0,6,6,3,3,5,5,0,0
"chr9:4834140-4834265","RCL1","ExonDEL091436","exon.deletion","125",FALSE,NA,"fitness",-3.8151,0.1667,0.1667,0,0,6,6,1,1,5,5,0,0
"chr9:4841205-4841357","RCL1","ExonDEL091437","exon.deletion","152",TRUE,"chr9:4837613-4844132","fitness",-3.8151,0.5,0.5,0.25,0,6,4,3,2,4,3,1,0
"chr7:151470570-151470652","RHEB","ExonDEL087983","exon.deletion","82",TRUE,"chr7:151470470-151471076","fitness",-1.97,0.8333,1,0.4,0,6,2,5,2,5,3,2,0
"chr6:88614271-88614395","RNGTT","ExonDEL082136","exon.deletion","124",FALSE,NA,"fitness",-4.0815,0,0,0,0,5,5,0,0,5,5,0,0
"chr19:41869030-41869214","RPS19","ExonDEL053200","exon.deletion","184",NA,NA,"",-6.635,1,NA,0.75,0,6,0,6,0,4,1,3,0
"chr19:41869698-41869753","RPS19","ExonDEL053201","exon.deletion","55",TRUE,"chr19:41869327-41870370","fitness",-6.635,0.6,0.3333,0.25,0,10,6,6,2,8,6,2,0
"chr11:75404019-75404207","RPS3","ExonDEL024431","exon.deletion","188",FALSE,NA,"fitness",-2.4728,0.6667,0.3333,0.3333,0,6,3,4,1,3,2,1,0
"chr11:75404671-75404865","RPS3","ExonDEL024432","exon.deletion","194",TRUE,"chr11:75404291-75405359","fitness",-2.4728,0.6364,0.625,0.2,0,11,8,7,5,10,8,2,0
"chr11:64768105-64768286","SF1","ExonDEL023399","exon.deletion","181",NA,NA,"",-3.9515,0.8333,NA,0.75,0,6,0,5,0,4,1,3,0
"chr11:64773429-64773505","SF1","ExonDEL023402","exon.deletion","76",FALSE,NA,"fitness",-3.9515,0.75,0,0.6,0,12,2,9,0,10,4,6,0
"chr2:197398460-197398581","SF3B1","ExonDEL059886","exon.deletion","121",NA,NA,"",-1.2631,0.6,1,0.4,0,5,1,3,1,5,3,2,0
"chr2:197409769-197410007","SF3B1","ExonDEL059891","exon.deletion","238",TRUE,"chr2:197409670-197412276","",-1.2631,0.4,0.4,0,0,5,5,2,2,4,4,0,0
"chr19:49101389-49101471","SNRNP70","ExonDEL053940","exon.deletion","82",TRUE,"chr19:49100142-49104077","fitness",-1.598,0.4,0.4,0,0,10,10,4,4,10,9,0,0
"chr2:45392944-45393129","SRBD1","ExonDEL056115","exon.deletion","185",FALSE,NA,"fitness",-2.5903,0.1667,0.1667,0,0,6,6,1,1,4,4,0,0
"chr2:45419787-45419894","SRBD1","ExonDEL056116","exon.deletion","107",TRUE,"chr2:45418840-45423124","fitness",-2.5903,0.6,0.6,0,0,5,5,3,3,5,5,0,0
"chr2:45476992-45477075","SRBD1","ExonDEL056117","exon.deletion","83",FALSE,NA,"fitness",-2.5903,0.1818,0.1818,0,0,11,11,2,2,10,10,0,0
"chr2:45488239-45488331","SRBD1","ExonDEL056118","exon.deletion","92",TRUE,"chr2:45484184-45493364","fitness",-2.5903,0.2727,0.3333,0.125,0,11,9,3,3,8,7,1,0
"chr2:45547521-45547612","SRBD1","ExonDEL056119","exon.deletion","91",TRUE,"chr2:45547056-45549037","fitness",-2.5903,0.4,0.4,0,0,5,5,2,2,5,5,0,0
"chr2:45551124-45551282","SRBD1","ExonDEL056120","exon.deletion","158",FALSE,NA,"fitness",-2.5903,0.1667,0,0.2,0,6,4,1,0,5,4,1,0
"chr2:45605361-45605441","SRBD1","ExonDEL056128","exon.deletion","80",TRUE,"chr2:45604715-45610451","fitness",-2.5903,0.3333,0.3333,0,0,6,6,2,2,3,3,0,0
"chr1:24662659-24662804","SRRM1","ExonDEL009621","exon.deletion","145",TRUE,"chr1:24661494-24665868","fitness",-4.8437,0.4167,0.75,0.3,0,12,4,5,3,10,6,3,0
"chr7:100875572-100875712","SRRT","ExonDEL086401","exon.deletion","140",FALSE,NA,"fitness",-1.9515,0,0,0.2,0,4,3,0,0,5,4,1,0
"chr6:36596762-36596968","SRSF3","ExonDEL080792","exon.deletion","206",NA,NA,"",-3.193,1,NA,0.4,0,6,0,6,0,5,3,2,0
"chr2:38749515-38749705","SRSF7","ExonDEL055910","exon.deletion","190",TRUE,"chr2:38749194-38749888","fitness",-3.0294,0.5455,0.375,0.2,0,11,8,6,3,10,8,2,0
"chr2:38750013-38750194","SRSF7","ExonDEL055911","exon.deletion","181",FALSE,NA,"fitness",-3.0294,0.5,0,0.2,0,6,2,3,0,5,3,1,0
"chr17:28678820-28678963","SUPT6H","ExonDEL044610","exon.deletion","143",NA,NA,"",-3.014,1,NA,0.75,0,4,0,4,0,4,1,3,0
"chr17:28681255-28681404","SUPT6H","ExonDEL044611","exon.deletion","149",NA,NA,"",-3.014,0.8333,0,0.6,0,6,1,5,0,5,2,3,0
"chr17:28686338-28686415","SUPT6H","ExonDEL044618","exon.deletion","77",FALSE,NA,"fitness",-3.014,0.8333,0.5,0.4,0,6,2,5,1,5,3,2,0
"chr17:28688090-28688218","SUPT6H","ExonDEL044620","exon.deletion","128",TRUE,"chr17:28687871-28688742","fitness",-3.014,0.6667,1,0.4,0,6,2,4,2,5,3,2,0
"chr17:28689353-28689561","SUPT6H","ExonDEL044621","exon.deletion","208",TRUE,"chr17:28688742-28689904","fitness",-3.014,0.5,0.6667,0,0,6,3,3,2,5,4,0,0
"chr16:68900433-68900546","TANGO6","ExonDEL042008","exon.deletion","113",FALSE,NA,"fitness",-2.926,0.1667,0.1667,0,0,6,6,1,1,5,5,0,0
"chr16:69022827-69022979","TANGO6","ExonDEL042010","exon.deletion","152",FALSE,NA,"fitness",-2.926,0,0,0.25,0,6,4,0,0,4,3,1,0
"chrX:123620891-123620965","THOC2","ExonDEL097288","exon.deletion","74",FALSE,NA,"fitness",-3.801,0.1667,0.1667,0,0,6,6,1,1,5,5,0,0
"chrX:123638933-123639027","THOC2","ExonDEL097297","exon.deletion","94",FALSE,NA,"fitness",-3.801,0.5,0.5,0.2,0,6,2,3,1,5,3,1,0
"chrX:123640537-123640622","THOC2","ExonDEL097298","exon.deletion","85",TRUE,"chrX:123639647-123643493","fitness",-3.801,0.5,1,0.5,0,6,2,3,2,4,2,2,0
"chr7:128967279-128967392","TNPO3","ExonDEL087154","exon.deletion","113",TRUE,"chr7:128966561-128969339","",-0.9256,0.3333,0.3333,0,0,6,6,2,2,5,5,0,0
"chr13:45339993-45340184","TPT1","ExonDEL031930","exon.deletion","191",TRUE,"chr13:45339819-45340493","fitness",-4.4887,0.4,0.4,0,0,5,5,2,2,4,4,0,0
"chr1:28553639-28553737","TRNAU1AP","ExonDEL009910","exon.deletion","98",FALSE,NA,"",-1.3551,0.6,0.3333,0.2,0,5,3,3,1,5,4,1,0
"chr1:28560632-28560732","TRNAU1AP","ExonDEL009911","exon.deletion","100",TRUE,"chr1:28555628-28561143","",-1.3551,0.3333,0.3333,0,0,6,6,2,2,5,5,0,0
"chr1:28561345-28561398","TRNAU1AP","ExonDEL009912","exon.deletion","53",FALSE,NA,"",-1.3551,0,0,0.2,0,5,3,0,0,5,4,1,0
"chr1:28571866-28571900","TRNAU1AP","ExonDEL009914","exon.deletion","34",FALSE,NA,"",-1.3551,0.1667,0.3333,0.2,0,6,3,1,1,5,4,1,0
"chr7:98984943-98985044","TRRAP","ExonDEL086113","exon.deletion","101",FALSE,NA,"fitness",-2.346,0.5,0.5,0.25,0,4,2,2,1,4,3,1,0
"chr7:98988764-98988966","TRRAP","ExonDEL086114","exon.deletion","202",TRUE,"chr7:98985461-98989906","fitness",-2.346,1,1,0,0,6,6,6,6,4,4,0,0
"chr7:98994586-98994848","TRRAP","ExonDEL086117","exon.deletion","262",TRUE,"chr7:98994255-98998906","fitness",-2.346,0.3333,0.3333,0,0,6,6,2,2,5,5,0,0
"chr7:99004189-99004415","TRRAP","ExonDEL086118","exon.deletion","226",FALSE,NA,"fitness",-2.346,0.8333,0.5,0.4,0,6,2,5,1,5,3,2,0
"chr20:37996374-37996462","TTI1","ExonDEL062743","exon.deletion","88",FALSE,NA,"fitness",-3.804,0.3333,0,0.2,0,6,4,2,0,5,4,1,0
"chr20:37996748-37996953","TTI1","ExonDEL062744","exon.deletion","205",FALSE,NA,"fitness",-3.804,0.5,0.25,0.25,0,6,4,3,1,4,3,1,0
"chr20:38002627-38002776","TTI1","ExonDEL062745","exon.deletion","149",FALSE,NA,"fitness",-3.804,0.3333,0.25,0.2,0,6,4,2,1,5,4,1,0
"chr19:55661037-55661189","U2AF2","ExonDEL054600","exon.deletion","152",FALSE,NA,"fitness",-2.012,0.3333,0,0.2,0,6,2,2,0,5,3,1,0
"chr17:42775380-42775469","VPS25","ExonDEL045750","exon.deletion","89",NA,NA,"",-4.4183,0.9,1,0.3333,0,10,1,9,1,9,4,3,0
"chr17:42776244-42776320","VPS25","ExonDEL045751","exon.deletion","76",NA,NA,"",-4.4183,0.6667,NA,0.2,0,6,0,4,0,5,3,1,0
"chr14:100468020-100468168","WDR25","ExonDEL035351","exon.deletion","148",TRUE,"chr14:100463655-100472645","fitness",-3.3908,0.5,0.5,0,0,6,6,3,3,5,5,0,0
"chr14:100483993-100484124","WDR25","ExonDEL035352","exon.deletion","131",TRUE,"chr14:100482795-100484726","fitness",-3.3908,0.3333,0.3333,0,0,6,6,2,2,4,4,0,0
"chr5:37516513-37516590","WDR70","ExonDEL076343","exon.deletion","77",FALSE,NA,"fitness",-3.4435,0.25,0.3333,0.2,0,4,3,1,1,5,4,1,0
"chr5:37701057-37701142","WDR70","ExonDEL076346","exon.deletion","85",FALSE,NA,"fitness",-3.4435,0.1667,0.1667,0,0,6,6,1,1,5,5,0,0
"chr5:37702948-37703087","WDR70","ExonDEL076347","exon.deletion","139",FALSE,NA,"fitness",-3.4435,0.25,0.125,0.1,0,12,8,3,1,10,8,1,0
"chr5:37721114-37721215","WDR70","ExonDEL076348","exon.deletion","101",FALSE,NA,"fitness",-3.4435,0.0833,0.0833,0,0,12,12,1,1,7,7,0,0
"chr5:37722854-37722934","WDR70","ExonDEL076349","exon.deletion","80",TRUE,"chr5:37721455-37724570","fitness",-3.4435,0.3333,0.4,0.1111,0,12,10,4,4,9,7,1,0
"chr2:61483936-61484105","XPO1","ExonDEL056489","exon.deletion","169",FALSE,NA,"fitness",-3.3233,0.1667,0.25,0.25,0,6,4,1,1,4,3,1,0
"chr2:61488164-61488271","XPO1","ExonDEL056490","exon.deletion","107",FALSE,NA,"fitness",-3.3233,0.75,0.5,0.3333,0,4,2,3,1,3,2,1,0
"chr2:61522610-61522683","XPO1","ExonDEL056499","exon.deletion","73",TRUE,"chr2:61518778-61526205","fitness",-3.3233,0.3333,0.3333,0,0,6,6,2,2,4,4,0,0
"chr1:37807100-37807215","YRDC","ExonDEL010403","Cas12a.exonic","115",FALSE,NA,"fitness",-3.0687,0.25,0.25,0,0,4,4,1,1,5,5,0,0
