"Event.locus","Target.gene","Event","Event.Type","Span","hit","effectiveDeletion","geneFitness","geneLFC.exonicCas9","fractionTotPairs.doubleX","fractionOkPairs.doubleX","fractionTotPairs.singleX","fractionOkPairs.singleX","totPairs.doubleX","okPairs.doubleX","totPairsDrop.doubleX","okPairsDrop.doubleX","totPairs.singleX","okPairs.singleX","totPairsDrop.singleX","okPairsDrop.singleX"
"chr16:55390036-55464551","MMP2","IDEL002223","Cas12a.exonic","74515",FALSE,NA,"fitness",0.8707,0,0,0,0,12,12,0,0,10,10,0,0
"chr16:55390036-55464551","MMP2","IDEL003455","cons.region","74515",FALSE,NA,"fitness",0.8707,0.1,0.1,0,0,10,10,1,1,9,9,0,0
"chr16:55480598-55481556","MMP2","IDEL005398","non.cons","958",FALSE,NA,"fitness",0.8707,0,0,0,0,7,7,0,0,8,8,0,0
"chr6:97194439-97228893","MMS22L","IDEL002710","cons.region","34454",FALSE,NA,"non-fitness",-3.667,0,0,0,0,10,10,0,0,8,8,0,0
"chr6:97194439-97228893","MMS22L","IDEL003764","cons.region","34454",FALSE,NA,"non-fitness",-3.667,0.0833,0.1111,0.1,0,12,9,1,1,10,9,1,0
"chr6:97246157-97246627","MMS22L","IDEL001244","Cas12a.exonic","470",FALSE,NA,"non-fitness",-3.667,0,0,0.1429,0,9,7,0,0,7,6,1,0
"chr6:97282554-97282986","MMS22L","IDEL005761","non.cons","432",FALSE,NA,"non-fitness",-3.667,0.0833,0.0833,0,0,12,12,1,1,10,10,0,0
"chr14:60812128-60818720","MNAT1","IDEL002144","Cas12a.exonic","6592",FALSE,NA,"non-fitness",-4.8203,0,0,0,0,12,12,0,0,10,10,0,0
"chr14:60879836-60963002","MNAT1","IDEL002145","cons.region","83166",FALSE,NA,"non-fitness",-4.8203,0.0909,0.0909,0,0,11,11,1,1,9,9,0,0
"chr14:60963125-60968228","MNAT1","IDEL002146","cons.region","5103",FALSE,NA,"non-fitness",-4.8203,0.0833,0.1,0.1111,0,12,10,1,1,9,8,1,0
"chr14:60812128-60818720","MNAT1","IDEL003414","cons.region","6592",FALSE,NA,"non-fitness",-4.8203,0,0,0,0,11,11,0,0,10,10,0,0
"chr14:60796370-60798086","MNAT1","IDEL005350","non.cons","1716",FALSE,NA,"non-fitness",-4.8203,0.1667,0.2,0.1,0,12,10,2,2,10,9,1,0
"chr17:2395455-2400639","MNT","IDEL002241","Cas12a.exonic","5184",FALSE,NA,"fitness",1.5657,0,0,0,0,9,9,0,0,10,10,0,0
"chrX:106955089-106955954","MORC4","IDEL004153","Cas12a.exonic","865",FALSE,NA,"non-fitness",-0.7268,0,0,0,0,12,12,0,0,9,9,0,0
"chrX:106956011-106956479","MORC4","IDEL004154","cons.intron","468",FALSE,NA,"non-fitness",-0.7268,0,0,0,0,8,8,0,0,8,8,0,0
"chrX:106955089-106956479","MORC4","IDEL004508","AS","1390",FALSE,NA,"non-fitness",-0.7268,0,0,0,0,12,12,0,0,9,9,0,0
"chrX:106958465-106962011","MORC4","IDEL005067","non.cons","3546",FALSE,NA,"non-fitness",-0.7268,0,0,0,0,12,12,0,0,10,10,0,0
"chrX:103685261-103686630","MORF4L2","IDEL001356","cons.region","1369",FALSE,NA,"non-fitness",-0.3793,0,0,0,0,12,12,0,0,10,10,0,0
"chrX:103678652-103685170","MORF4L2","IDEL005066","non.cons","6518",FALSE,NA,"non-fitness",-0.3793,0,0,0,0,11,11,0,0,10,10,0,0
"chrX:134892885-134896813","MOSPD1","IDEL003014","cons.region","3928",FALSE,NA,"",0.5623,0,0,0.2222,0,12,8,0,0,9,7,2,0
"chrX:134892885-134896813","MOSPD1","IDEL003942","cons.region","3928",FALSE,NA,"",0.5623,0,0,0.2,0,10,6,0,0,10,8,2,0
"chrX:134899535-134915181","MOSPD1","IDEL005072","non.cons","15646",FALSE,NA,"",0.5623,0,0,0,0,12,12,0,0,10,10,0,0
"chr5:179848067-179851242","MRNIP","IDEL001675","cons.intron","3175",FALSE,NA,"",NA,0,0,0,0,2,2,0,0,3,3,0,0
"chr5:179853438-179858730","MRNIP","IDEL004939","non.cons","5292",FALSE,NA,"",NA,0,0,0.2,0,11,7,0,0,10,8,2,0
"chr11:73844982-73859905","MRPL48","IDEL001995","Cas12a.exonic","14923",FALSE,NA,"non-fitness",-0.2217,0,0,0.1429,0,7,6,0,0,7,6,1,0
"chr11:73863262-73864295","MRPL48","IDEL005266","non.cons","1033",FALSE,NA,"non-fitness",-0.2217,0.0909,0.0909,0,0,11,11,1,1,10,10,0,0
"chr6:43681121-43687667","MRPS18A","IDEL002701","cons.region","6546",FALSE,NA,"non-fitness",-2.0783,0.1,0.1,0,0,10,10,1,1,9,9,0,0
"chr6:43672601-43675200","MRPS18A","IDEL005755","non.cons","2599",FALSE,NA,"non-fitness",-2.0783,0,0,0,0,12,12,0,0,10,10,0,0
"chr3:139006269-139019030","MRPS22","IDEL002547","Cas12a.exonic","12761",FALSE,NA,"non-fitness",-1.2255,0,0,0.2,0,6,3,0,0,5,4,1,0
"chr3:139180361-139343955","MRPS22","IDEL002548","cons.region","163594",FALSE,NA,"non-fitness",-1.2255,0,0,0.1,0,12,10,0,0,10,9,1,0
"chr3:139352793-139355681","MRPS22","IDEL005640","non.cons","2888",FALSE,NA,"non-fitness",-1.2255,0,0,0.1,0,12,9,0,0,10,9,1,0
"chr8:79958436-80002997","MRPS28","IDEL002834","cons.region","44561",FALSE,NA,"non-fitness",-0.6155,0,0,0,0,10,10,0,0,10,10,0,0
"chr8:79958436-80002997","MRPS28","IDEL003840","cons.region","44561",FALSE,NA,"non-fitness",-0.6155,0.1111,0,0.1111,0,9,7,1,0,9,8,1,0
"chr8:80003181-80030035","MRPS28","IDEL005007","non.cons","26854",FALSE,NA,"non-fitness",-0.6155,0,0,0,0,12,12,0,0,10,10,0,0
"chr2:105080063-105088983","MRPS9","IDEL002372","cons.region","8920",FALSE,NA,"non-fitness",-0.6377,0,0,0,0,12,12,0,0,10,10,0,0
"chr2:105080063-105088983","MRPS9","IDEL003546","cons.region","8920",FALSE,NA,"non-fitness",-0.6377,0.0909,0.0909,0,0,11,11,1,1,10,10,0,0
"chr2:105091367-105092400","MRPS9","IDEL001069","Cas12a.exonic","1033",FALSE,NA,"non-fitness",-0.6377,0,0,0,0,12,12,0,0,9,9,0,0
"chr2:105093639-105097154","MRPS9","IDEL004764","non.cons","3515",FALSE,NA,"non-fitness",-0.6377,0,0,0,0,12,12,0,0,10,10,0,0
"chr9:100451735-100473148","MSANTD3-TMEFF1","IDEL002884","cons.region","21413",FALSE,NA,"non-fitness",0.0048,0,0,0,0,12,12,0,0,10,10,0,0
"chr9:100451735-100473148","MSANTD3-TMEFF1","IDEL003866","cons.region","21413",FALSE,NA,"non-fitness",0.0048,0,0,0.25,0,12,7,0,0,8,6,2,0
"chr9:100451735-100473148","MSANTD3-TMEFF1","IDEL005038","non.cons","21413",FALSE,NA,"non-fitness",0.0048,0.25,0.25,0,0,12,12,3,3,9,9,0,0
"chr12:120364756-120368007","MSI1","IDEL001493","cons.region","3251",FALSE,NA,"non-fitness",-0.7172,0,0,0.1,0,12,10,0,0,10,9,1,0
"chr12:120346323-120347445","MSI1","IDEL006041","non.cons","1122",FALSE,NA,"non-fitness",-0.7172,0,0,0,0,10,10,0,0,10,10,0,0
"chr17:40131289-40131345","MSL1","IDEL000152","Cas12a.exonic","56",FALSE,NA,"non-fitness",-4.267,0.3333,0.3333,0,0,3,3,1,1,4,4,0,0
"chr17:40131289-40131345","MSL1","IDEL000490","AS","56",FALSE,NA,"non-fitness",-4.267,0,0,0.2,0,6,3,0,0,5,4,1,0
"chr17:40123381-40124753","MSL1","IDEL000987","cons.intron","1372",FALSE,NA,"non-fitness",-4.267,0,0,0,0,12,12,0,0,9,9,0,0
"chr17:40129639-40131219","MSL1","IDEL000988","cons.intron","1580",FALSE,NA,"non-fitness",-4.267,0,0,0,0,11,11,0,0,9,9,0,0
"chr17:40131585-40132033","MSL1","IDEL004047","cons.intron","448",FALSE,NA,"non-fitness",-4.267,0.1667,0.1667,0,0,6,6,1,1,4,4,0,0
"chr17:40132099-40133041","MSL1","IDEL005423","non.cons","942",FALSE,NA,"non-fitness",-4.267,0,0,0.1,0,10,8,0,0,10,9,1,0
"chrX:65697776-65701512","MSN","IDEL002954","Cas12a.exonic","3736",FALSE,NA,"non-fitness",-1.1163,0,0,0,0,12,12,0,0,10,10,0,0
"chrX:65727910-65729437","MSN","IDEL005858","non.cons","1527",FALSE,NA,"non-fitness",-1.1163,0.0909,0.0909,0,0,11,11,1,1,9,9,0,0
"chr12:65308656-65326825","MSRB3","IDEL002071","cons.region","18169",FALSE,NA,"non-fitness",0.0209,0.1,0.1,0,0,10,10,1,1,10,10,0,0
"chr12:65369027-65453727","MSRB3","IDEL002072","cons.region","84700",FALSE,NA,"non-fitness",0.0209,0.1,0.1,0,0,10,10,1,1,9,9,0,0
"chr12:65453898-65463154","MSRB3","IDEL002073","cons.region","9256",FALSE,NA,"non-fitness",0.0209,0,0,0,0,12,12,0,0,9,9,0,0
"chr12:65369027-65453727","MSRB3","IDEL003380","cons.region","84700",FALSE,NA,"non-fitness",0.0209,0,0,0,0,12,12,0,0,10,10,0,0
"chr12:65453898-65463154","MSRB3","IDEL003381","cons.region","9256",FALSE,NA,"non-fitness",0.0209,0,0,0.1,0,12,10,0,0,10,9,1,0
"chr12:65307027-65308528","MSRB3","IDEL000869","Cas12a.exonic","1501",FALSE,NA,"non-fitness",0.0209,0,0,0,0,11,11,0,0,9,9,0,0
"chr12:65326935-65328525","MSRB3","IDEL000870","cons.intron","1590",FALSE,NA,"non-fitness",0.0209,0,0,0.1111,0,10,7,0,0,9,8,1,0
"chr18:8784844-8785689","MTCL1","IDEL001014","cons.region","845",FALSE,NA,"fitness",0.8257,0.0833,0.0833,0,0,12,12,1,1,10,10,0,0
"chr18:8796463-8798096","MTCL1","IDEL006115","non.cons","1633",FALSE,NA,"fitness",0.8257,0,0,0,0,12,12,0,0,10,10,0,0
"chr8:97687606-97689037","MTDH","IDEL001304","Cas12a.exonic","1431",FALSE,NA,"non-fitness",-2.1757,0.1,0,0.1,0,10,8,1,0,10,9,1,0
"chr8:97699853-97706625","MTDH","IDEL005011","non.cons","6772",FALSE,NA,"non-fitness",-2.1757,0.1667,0.1,0.125,0,12,10,2,1,8,7,1,0
"chr6:150926296-150936803","MTHFD1L","IDEL002737","cons.region","10507",FALSE,NA,"fitness",0.8666,0,0,0,0,12,12,0,0,10,10,0,0
"chr6:150885735-150887840","MTHFD1L","IDEL005768","non.cons","2105",FALSE,NA,"fitness",0.8666,0,0,0.1,0,12,9,0,0,10,9,1,0
"chr17:58516843-58517816","MTMR4","IDEL004050","Cas12a.exonic","973",FALSE,NA,"non-fitness",0.0507,0,0,0,0,12,12,0,0,10,10,0,0
"chr17:58516619-58517816","MTMR4","IDEL004343","cons.region","1197",FALSE,NA,"non-fitness",0.0507,0,0,0,0,10,10,0,0,10,10,0,0
"chr17:58505584-58506742","MTMR4","IDEL005440","non.cons","1158",FALSE,NA,"non-fitness",0.0507,0.0833,0.0833,0,0,12,12,1,1,10,10,0,0
"chr1:11232529-11233397","MTOR","IDEL004210","Cas12a.exonic","868",NA,NA,"",-3.3547,0,0,0,0,1,1,0,0,2,2,0,0
"chr1:11204704-11209311","MTOR","IDEL004514","non.cons","4607",FALSE,NA,"non-fitness",-3.3547,0,0,0,0,11,11,0,0,10,10,0,0
"chr2:176296908-176297847","MTX2","IDEL001091","Cas12a.exonic","939",FALSE,NA,"non-fitness",-2.1371,0,0,0,0,11,11,0,0,8,8,0,0
"chr2:176330661-176337492","MTX2","IDEL004780","non.cons","6831",FALSE,NA,"non-fitness",-2.1371,0,0,0,0,11,11,0,0,9,9,0,0
"chr9:126381172-126385419","MVB12B","IDEL002903","cons.region","4247",FALSE,NA,"non-fitness",-0.0884,0,0,0,0,10,10,0,0,10,10,0,0
"chr9:126397634-126416916","MVB12B","IDEL002904","cons.region","19282",FALSE,NA,"non-fitness",-0.0884,0,0,0,0,12,12,0,0,9,9,0,0
"chr9:126421949-126481368","MVB12B","IDEL002905","cons.region","59419",FALSE,NA,"non-fitness",-0.0884,0,0,0,0,9,9,0,0,9,9,0,0
"chr9:126484033-126503176","MVB12B","IDEL002906","cons.region","19143",FALSE,NA,"non-fitness",-0.0884,0.1,0.1,0,0,10,10,1,1,9,9,0,0
"chr9:126397634-126416916","MVB12B","IDEL003876","cons.region","19282",FALSE,NA,"non-fitness",-0.0884,0,0,0,0,12,12,0,0,10,10,0,0
"chr9:126421949-126481368","MVB12B","IDEL003877","cons.region","59419",FALSE,NA,"non-fitness",-0.0884,0.0833,0.0833,0,0,12,12,1,1,9,9,0,0
"chr9:126484033-126503176","MVB12B","IDEL003878","cons.region","19143",FALSE,NA,"non-fitness",-0.0884,0,0,0,0,12,12,0,0,8,8,0,0
"chr9:126335408-126340507","MVB12B","IDEL001728","cons.intron","5099",FALSE,NA,"non-fitness",-0.0884,0,0,0.1,0,12,9,0,0,10,9,1,0
"chr9:126392196-126395574","MVB12B","IDEL005051","non.cons","3378",FALSE,NA,"non-fitness",-0.0884,0,0,0,0,12,12,0,0,10,10,0,0
"chr10:110210316-110225992","MXI1","IDEL001926","cons.region","15676",FALSE,NA,"non-fitness",0.1183,0.0833,0.0833,0,0,12,12,1,1,10,10,0,0
"chr10:110261021-110279179","MXI1","IDEL001927","cons.region","18158",FALSE,NA,"non-fitness",0.1183,0,0,0,0,12,12,0,0,10,10,0,0
"chr10:110210316-110225992","MXI1","IDEL003296","cons.region","15676",FALSE,NA,"non-fitness",0.1183,0,0,0,0,12,12,0,0,10,10,0,0
"chr10:110261021-110279179","MXI1","IDEL003297","cons.region","18158",FALSE,NA,"non-fitness",0.1183,0,0,0,0,12,12,0,0,10,10,0,0
"chr10:110208083-110210230","MXI1","IDEL004268","cons.intron","2147",FALSE,NA,"non-fitness",0.1183,0,0,0,0,12,12,0,0,10,10,0,0
"chr10:110228322-110244826","MXI1","IDEL004578","non.cons","16504",FALSE,NA,"non-fitness",0.1183,0,0,0,0,11,11,0,0,10,10,0,0
"chr6:135181802-135182004","MYB","IDEL000576","cons.intron","202",FALSE,NA,"non-fitness",-0.6899,0,0,0.1,0,12,9,0,0,10,9,1,0
"chr6:135182005-135185902","MYB","IDEL001691","cons.region","3897",FALSE,NA,"non-fitness",-0.6899,0,0,0.1,0,12,9,0,0,10,9,1,0
"chr6:135195082-135195746","MYB","IDEL004128","cons.intron","664",FALSE,NA,"non-fitness",-0.6899,0.0833,0.0833,0,0,12,12,1,1,9,9,0,0
"chr6:135194461-135195746","MYB","IDEL004464","AS","1285",FALSE,NA,"non-fitness",-0.6899,0,0,0,0,10,10,0,0,9,9,0,0
"chr6:135187906-135189790","MYB","IDEL005766","non.cons","1884",FALSE,NA,"non-fitness",-0.6899,0,0,0.3,0,10,5,0,0,10,7,3,0
"chr15:48166129-48167341","MYEF2","IDEL000934","Cas12a.exonic","1212",FALSE,NA,"fitness",0.8653,0.1,0.125,0.1111,0,10,8,1,1,9,8,1,0
"chr15:48167402-48168629","MYEF2","IDEL000935","cons.intron","1227",FALSE,NA,"fitness",0.8653,0.1667,0.1667,0,0,12,12,2,2,9,9,0,0
"chr15:48153894-48157992","MYEF2","IDEL005107","non.cons","4098",FALSE,NA,"fitness",0.8653,0.2727,0.2727,0,0,11,11,3,3,10,10,0,0
"chr12:56160946-56161385","MYL6","IDEL004008","Cas12a.exonic","439",FALSE,NA,"non-fitness",-2.403,0,0,0,0,8,8,0,0,10,10,0,0
"chr12:56161580-56162263","MYL6","IDEL005309","non.cons","683",FALSE,NA,"non-fitness",-2.403,0.0833,0.0833,0,0,12,12,1,1,10,10,0,0
"chr12:56154093-56154812","MYL6B","IDEL000863","Cas12a.exonic","719",FALSE,NA,"",0.6029,0,0,0,0,12,12,0,0,10,10,0,0
"chr12:56155593-56157467","MYL6B","IDEL006193","non.cons","1874",FALSE,NA,"",0.6029,0,0,0,0,7,7,0,0,9,9,0,0
"chr17:29079727-29081000","MYO18A","IDEL000661","AS","1273",FALSE,NA,"fitness",0.9102,0.1667,0.1667,0,0,12,12,2,2,8,8,0,0
"chr17:29137085-29165941","MYO18A","IDEL002250","cons.region","28856",FALSE,NA,"fitness",0.9102,0,0,0,0,10,10,0,0,9,9,0,0
"chr17:29137085-29165941","MYO18A","IDEL003473","cons.region","28856",FALSE,NA,"fitness",0.9102,0,0,0,0,12,12,0,0,9,9,0,0
"chr17:29090927-29092342","MYO18A","IDEL000978","cons.intron","1415",FALSE,NA,"fitness",0.9102,0,0,0.2222,0,12,8,0,0,9,7,2,0
"chr17:29098970-29099633","MYO18A","IDEL000979","cons.intron","663",FALSE,NA,"fitness",0.9102,0,0,0,0,12,12,0,0,10,10,0,0
"chr17:29082439-29085602","MYO18A","IDEL001542","cons.intron","3163",FALSE,NA,"fitness",0.9102,0,0,0,0,12,12,0,0,9,9,0,0
"chr17:29111864-29114010","MYO18A","IDEL005415","non.cons","2146",FALSE,NA,"fitness",0.9102,0.125,0.125,0,0,8,8,1,1,9,9,0,0
"chr17:7883336-7884795","NAA38","IDEL000971","cons.intron","1459",FALSE,NA,"non-fitness",-3.5377,0,0,0,0,10,10,0,0,8,8,0,0
"chr17:7866559-7883234","NAA38","IDEL004704","non.cons","16675",FALSE,NA,"non-fitness",-3.5377,0,0,0,0,10,10,0,0,10,10,0,0
"chr12:57093599-57094611","NAB2","IDEL000867","Cas12a.exonic","1012",FALSE,NA,"non-fitness",-2.1642,0.1818,0.1,0.1111,0,11,10,2,1,9,8,1,0
"chr12:57091999-57092447","NAB2","IDEL006189","non.cons","448",FALSE,NA,"non-fitness",-2.1642,0,0,0,0,4,4,0,0,5,5,0,0
"chr12:76057777-76059776","NAP1L1","IDEL001387","Cas12a.exonic","1999",FALSE,NA,"non-fitness",-0.493,0,0,0,0,11,11,0,0,9,9,0,0
"chr12:76053910-76055018","NAP1L1","IDEL006145","non.cons","1108",FALSE,NA,"non-fitness",-0.493,0,0,0,0,4,4,0,0,5,5,0,0
"chr11:20092369-20093098","NAV2","IDEL000804","Cas12a.exonic","729",FALSE,NA,"non-fitness",0.0189,0.0909,0.1,0.1,0,11,10,1,1,10,9,1,0
"chr11:20095768-20097576","NAV2","IDEL006110","non.cons","1808",FALSE,NA,"non-fitness",0.0189,0,0,0,0,12,12,0,0,10,10,0,0
"chr12:78128867-78137176","NAV3","IDEL003387","cons.region","8309",FALSE,NA,"non-fitness",-0.0882,0,0,0,0,11,11,0,0,10,10,0,0
"chr12:77940437-77941080","NAV3","IDEL000875","Cas12a.exonic","643",FALSE,NA,"non-fitness",-0.0882,0.1667,0.1111,0.1,0,12,9,2,1,10,9,1,0
"chr12:78176460-78177140","NAV3","IDEL000876","cons.intron","680",FALSE,NA,"non-fitness",-0.0882,0,0,0,0,12,12,0,0,10,10,0,0
"chr12:78197402-78198604","NAV3","IDEL005933","non.cons","1202",FALSE,NA,"non-fitness",-0.0882,0,0,0.1,0,10,8,0,0,10,9,1,0
"chr2:96353403-96354182","NCAPH","IDEL001063","Cas12a.exonic","779",FALSE,NA,"non-fitness",-0.7114,0,0,0,0,12,12,0,0,9,9,0,0
"chr2:96367374-96368971","NCAPH","IDEL005524","non.cons","1597",FALSE,NA,"non-fitness",-0.7114,0,0,0,0,12,12,0,0,10,10,0,0
"chr1:35563910-35565226","NCDN","IDEL000697","cons.region","1316",FALSE,NA,"non-fitness",-1.0365,0,0,0,0,12,12,0,0,10,10,0,0
"chr1:35558224-35559106","NCDN","IDEL000695","Cas12a.exonic","882",FALSE,NA,"non-fitness",-1.0365,0,0,0,0,10,10,0,0,10,10,0,0
"chr1:35559248-35560325","NCDN","IDEL000696","cons.intron","1077",FALSE,NA,"non-fitness",-1.0365,0.0833,0.1,0.1,0,12,10,1,1,10,9,1,0
"chr1:35562634-35563201","NCDN","IDEL005918","non.cons","567",FALSE,NA,"non-fitness",-1.0365,0,0,0,0,12,12,0,0,10,10,0,0
"chr2:183023917-183024976","NCKAP1","IDEL001096","Cas12a.exonic","1059",FALSE,NA,"non-fitness",-5.7037,0,0,0.2,0,11,8,0,0,10,8,2,0
"chr2:182935376-182942069","NCKAP1","IDEL004781","non.cons","6693",FALSE,NA,"non-fitness",-5.7037,0,0,0,0,12,12,0,0,10,10,0,0
"chr12:49816985-49828321","NCKAP5L","IDEL002053","Cas12a.exonic","11336",FALSE,NA,"fitness",1.1278,0,0,0,0,10,10,0,0,10,10,0,0
"chr12:49816985-49828321","NCKAP5L","IDEL003371","cons.region","11336",FALSE,NA,"fitness",1.1278,0,0,0,0,12,12,0,0,10,10,0,0
"chr12:49798464-49801847","NCKAP5L","IDEL004627","non.cons","3383",FALSE,NA,"fitness",1.1278,0.0909,0.0909,0,0,11,11,1,1,10,10,0,0
"chr20:34782405-34792449","NCOA6","IDEL002454","Cas12a.exonic","10044",FALSE,NA,"non-fitness",-1.6158,0,0,0,0,5,5,0,0,4,4,0,0
"chr20:34782405-34792449","NCOA6","IDEL003600","cons.region","10044",NA,NA,"",-1.6158,0,0,0,0,1,1,0,0,2,2,0,0
"chr20:34754869-34756574","NCOA6","IDEL004074","cons.intron","1705",FALSE,NA,"non-fitness",-1.6158,0.0909,0.0909,0,0,11,11,1,1,9,9,0,0
"chr20:34756621-34757219","NCOA6","IDEL004075","cons.intron","598",FALSE,NA,"non-fitness",-1.6158,0,0,0,0,11,11,0,0,10,10,0,0
"chr20:34754869-34757219","NCOA6","IDEL004381","cons.intron","2350",FALSE,NA,"non-fitness",-1.6158,0,0,0,0,11,11,0,0,10,10,0,0
"chr20:34758105-34758804","NCOA6","IDEL006153","non.cons","699",FALSE,NA,"non-fitness",-1.6158,0,0,0,0,12,12,0,0,10,10,0,0
"chr17:16080728-16086281","NCOR1","IDEL003466","cons.region","5553",FALSE,NA,"",0.6886,0,0,0.1,0,12,9,0,0,10,9,1,0
"chr17:16149518-16151589","NCOR1","IDEL001539","Cas12a.exonic","2071",FALSE,NA,"",0.6886,0,0,0,0,10,10,0,0,9,9,0,0
"chr17:16149518-16151945","NCOR1","IDEL004333","cons.intron","2427",FALSE,NA,"",0.6886,0,0,0,0,6,6,0,0,10,10,0,0
"chr17:16119486-16121051","NCOR1","IDEL006056","non.cons","1565",FALSE,NA,"",0.6886,0.1,0.1,0,0,10,10,1,1,10,10,0,0
"chr18:2590163-2595415","NDC80","IDEL001556","Cas12a.exonic","5252",FALSE,NA,"non-fitness",-4.4743,0.1667,0.2222,0.1,0,12,9,2,2,10,9,1,0
"chr18:2585203-2587829","NDC80","IDEL005458","non.cons","2626",FALSE,NA,"non-fitness",-4.4743,0.0833,0.0833,0,0,12,12,1,1,10,10,0,0
"chr10:100524140-100526398","NDUFB8","IDEL001446","cons.region","2258",FALSE,NA,"non-fitness",-1.844,0,0,0,0,12,10,0,0,10,9,0,0
"chr10:100524140-100526398","NDUFB8","IDEL004266","cons.region","2258",FALSE,NA,"non-fitness",-1.844,0,0,0.1,0,11,9,0,0,10,9,1,0
"chr10:100526555-100526974","NDUFB8","IDEL005225","non.cons","419",FALSE,NA,"non-fitness",-1.844,0,0,0,0,6,6,0,0,5,5,0,0
"chr5:53604896-53646232","NDUFS4","IDEL002621","Cas12a.exonic","41336",FALSE,NA,"non-fitness",-0.3589,0,0,0.1,0,10,8,0,0,10,9,1,0
"chr5:53604896-53646232","NDUFS4","IDEL003701","cons.region","41336",FALSE,NA,"non-fitness",-0.3589,0,0,0,0,10,10,0,0,9,9,0,0
"chr5:53560761-53603451","NDUFS4","IDEL004896","non.cons","42690",FALSE,NA,"non-fitness",-0.3589,0.0833,0.0833,0,0,12,12,1,1,10,10,0,0
"chr4:177322581-177335687","NEIL3","IDEL002613","cons.region","13106",FALSE,NA,"non-fitness",-0.086,0,0,0,0,11,11,0,0,8,8,0,0
"chr4:177351550-177353307","NEIL3","IDEL001195","Cas12a.exonic","1757",FALSE,NA,"non-fitness",-0.086,0.0833,0.1,0.125,0,12,10,1,1,8,7,1,0
"chr4:177336322-177339782","NEIL3","IDEL004893","non.cons","3460",FALSE,NA,"non-fitness",-0.086,0,0,0,0,12,12,0,0,10,10,0,0
"chr9:124258362-124261579","NEK6","IDEL002899","cons.region","3217",FALSE,NA,"",0.3669,0,0,0,0,12,12,0,0,9,9,0,0
"chr9:124302055-124312508","NEK6","IDEL002900","cons.region","10453",FALSE,NA,"",0.3669,0,0,0.1,0,12,9,0,0,10,9,1,0
"chr9:124302055-124312508","NEK6","IDEL003873","cons.region","10453",FALSE,NA,"",0.3669,0,0,0,0,12,12,0,0,10,10,0,0
"chr9:124292540-124292848","NEK6","IDEL005838","non.cons","308",FALSE,NA,"",0.3669,0,0,0,0,4,4,0,0,4,4,0,0
"chr1:198232638-198253039","NEK7","IDEL001867","cons.region","20401",FALSE,NA,"",0.4062,0.0833,0.1,0.1,0,12,10,1,1,10,9,1,0
"chr1:198297241-198319411","NEK7","IDEL001868","cons.region","22170",FALSE,NA,"",0.4062,0,0,0,0,12,12,0,0,10,10,0,0
"chr1:198293040-198297126","NEK7","IDEL001432","Cas12a.exonic","4086",FALSE,NA,"",0.4062,0,0,0.1,0,12,9,0,0,10,9,1,0
"chr1:198262638-198264124","NEK7","IDEL005187","non.cons","1486",FALSE,NA,"",0.4062,0,0,0.1,0,10,8,0,0,10,9,1,0
"chrX:74740099-74744477","NEXMIF","IDEL001350","Cas12a.exonic","4378",FALSE,NA,"",0.4657,0,0,0,0,11,11,0,0,10,10,0,0
"chrX:74744478-74745571","NEXMIF","IDEL005865","non.cons","1093",FALSE,NA,"",0.4657,0.1667,0.2222,0.1111,0,12,9,2,2,9,8,1,0
"chr22:29628774-29636749","NF2","IDEL002481","cons.region","7975",TRUE,"chr22:29634459-29634963","fitness",6.4723,0.25,0.3,0.1,0,12,10,3,3,10,9,1,0
"chr22:29642286-29654655","NF2","IDEL002482","cons.region","12369",FALSE,NA,"fitness",6.4723,0,0,0.1,0,10,8,0,0,10,9,1,0
"chr22:29604113-29628653","NF2","IDEL003622","cons.region","24540",FALSE,NA,"fitness",6.4723,0.0833,0.1111,0.1111,0,12,9,1,1,9,8,1,0
"chr22:29628774-29636749","NF2","IDEL003623","cons.region","7975",FALSE,NA,"fitness",6.4723,0,0,0,0,10,10,0,0,10,10,0,0
"chr22:29678324-29681437","NF2","IDEL005598","non.cons","3113",FALSE,NA,"fitness",6.4723,0.0833,0.0833,0,0,12,12,1,1,9,9,0,0
"chr16:69644857-69646516","NFAT5","IDEL000966","Cas12a.exonic","1659",FALSE,NA,"fitness",0.7393,0,0,0,0,11,11,0,0,10,10,0,0
"chr16:69626529-69644796","NFAT5","IDEL002233","cons.region","18267",FALSE,NA,"fitness",0.7393,0.0909,0.1,0.1,0,11,10,1,1,10,9,1,0
"chr16:69646579-69647027","NFAT5","IDEL004038","cons.intron","448",FALSE,NA,"fitness",0.7393,0.1818,0.2222,0,0,11,9,2,2,7,6,0,0
"chr16:69626529-69647027","NFAT5","IDEL004328","cons.intron","20498",FALSE,NA,"fitness",0.7393,0,0,0.1,0,2,2,0,0,10,9,1,0
"chr16:69653429-69655608","NFAT5","IDEL005403","non.cons","2179",FALSE,NA,"fitness",0.7393,0,0,0,0,12,12,0,0,8,8,0,0
"chr16:68138760-68157868","NFATC3","IDEL002230","Cas12a.exonic","19108",FALSE,NA,"non-fitness",-0.7295,0.0909,0.1111,0.1111,0,11,9,1,1,9,8,1,0
"chr16:68138760-68157868","NFATC3","IDEL003459","cons.region","19108",FALSE,NA,"non-fitness",-0.7295,0,0,0,0,5,5,0,0,5,5,0,0
